id,participant_ideology,participant_gender,protesters_cause,action,response,action_text,exclude
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,1,1,attend a protest march even though it might be unlawful,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,3,1,make a public speech,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,4,1,hold meetings to influence the public,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,5,1,attend or organise a protest march,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,10,1,join or form a group of activists,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,13,1,refuse to work (strike),FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,15,1,donate to activist groups,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,19,1,enter and refuse to leave a building (occupation),FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,24,0,spray paint political messages in public places,FALSE
jti6dfx3vulovm4ghihp5l3h,Conservative,Woman,For,25,1,attend a protest march even though it might turn violent,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,1,1,attend a protest march even though it might be unlawful,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,3,1,make a public speech,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,4,1,hold meetings to influence the public,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,5,1,attend or organise a protest march,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,9,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,10,1,join or form a group of activists,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,13,0,refuse to work (strike),FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,15,1,donate to activist groups,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,19,1,enter and refuse to leave a building (occupation),FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,24,0,spray paint political messages in public places,FALSE
juf0vkul0l0w9yg6cm797lia,Liberal,Man,For,25,1,attend a protest march even though it might turn violent,FALSE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,1,0,attend a protest march even though it might be unlawful,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,2,1,"hand out flyers, leaflets, or pamphlets",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,3,1,make a public speech,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,4,1,hold meetings to influence the public,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,5,1,attend or organise a protest march,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,10,1,join or form a group of activists,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,11,1,refuse to accept honors or awards in protest,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,13,1,refuse to work (strike),TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,15,1,donate to activist groups,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,19,0,enter and refuse to leave a building (occupation),TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,22,0,"refuse to pay fees, fines, or taxes in protest",TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,24,0,spray paint political messages in public places,TRUE
jv987qqmw3iqpeioyxod0aqi,Conservative,Man,Against,25,0,attend a protest march even though it might turn violent,TRUE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,1,1,attend a protest march even though it might be unlawful,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,3,1,make a public speech,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,4,1,hold meetings to influence the public,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,5,1,attend or organise a protest march,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,10,1,join or form a group of activists,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,13,0,refuse to work (strike),FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,15,1,donate to activist groups,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,24,0,spray paint political messages in public places,FALSE
jvozdz4ag3nriinug3p16vhf,Liberal,Woman,For,25,1,attend a protest march even though it might turn violent,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,3,1,make a public speech,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,10,1,join or form a group of activists,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,13,1,refuse to work (strike),FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,15,1,donate to activist groups,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,19,0,enter and refuse to leave a building (occupation),FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
k18gmolhgba81y4hmhxrdwpx,Conservative,Man,For,25,1,attend a protest march even though it might turn violent,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,1,0,attend a protest march even though it might be unlawful,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,3,1,make a public speech,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,4,1,hold meetings to influence the public,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,5,1,attend or organise a protest march,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,10,1,join or form a group of activists,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,11,0,refuse to accept honors or awards in protest,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,13,0,refuse to work (strike),FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,15,1,donate to activist groups,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,19,0,enter and refuse to leave a building (occupation),FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,24,0,spray paint political messages in public places,FALSE
k1ikk8omy8wf7q1kpmcynt1w,Conservative,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
k5gi4xyc2ecwxbq86x5yj7t7,Liberal,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
k5gi4xyc2ecwxbq86x5yj7t7,Liberal,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
k5gi4xyc2ecwxbq86x5yj7t7,Liberal,Woman,For,3,1,make a public speech,FALSE
k5gi4xyc2ecwxbq86x5yj7t7,Liberal,Woman,For,4,1,hold meetings to influence the public,FALSE
